id,feedback,prediction,confidence
4341,,0,0.0
4342,,0,0.0
4343,,0,0.0
4344,,0,0.0
4345,,0,0.0
4346,,0,0.0
4347,,0,0.0
4348,,0,0.0
4349,,0,0.0
4350,,0,0.0
4351,,0,0.0
4352,,0,0.0
4353,,0,0.0
4354,,0,0.0
4355,,0,0.0
4356,,0,0.0
4357,,0,0.0
4358,,0,0.0
4359,,0,0.0
4360,,0,0.0
4361,,0,0.0
4362,,0,0.0
4363,,0,0.0
4364,,0,0.0
4365,,0,0.0
4366,,0,0.0
4367,,0,0.0
4368,,0,0.0
4369,,0,0.0
4370,,0,0.0
4371,,0,0.0
4372,,0,0.0
4373,,0,0.0
4374,計算 Pokemon 數量的程式碼有誤：應該只計算 Pokemon(String name) 產生的數量，不計算複製建構子 Pokemon(Pokemon other),1,0.9996713399887085
4375,編譯成功,0,0.9995511174201965
4376,排版整齊,1,0.9996713399887085
4377,括號一致,0,0.9995521903038025
4378,變數命名符合標準 ,1,0.999671459197998
4379,類別命名符合標準 ,1,0.999671459197998
4380,方法命名符合標準 ,1,0.999671459197998
4381,是,0,0.9995524287223816
4382,註解清晰,1,0.9996713399887085
4383,,0,0.0
4384,,0,0.0
4385,,0,0.0
4386,,0,0.0
4387,,0,0.0
4388,,0,0.0
4389,,0,0.0
4390,,0,0.0
4391,,0,0.0
4392,,0,0.0
4393,,0,0.0
4394,,0,0.0
4395,,0,0.0
4396,,0,0.0
4397,,0,0.0
4398,,0,0.0
4399,,0,0.0
4400,,0,0.0
4401,pass,0,0.9995524287223816
4402,pass,0,0.9995524287223816
4403,pass,0,0.9995524287223816
4404,pass,0,0.9995524287223816
4405,pass,0,0.9995524287223816
4406,pass,0,0.9995524287223816
4407,pass,0,0.9995524287223816
4408,pass,0,0.9995524287223816
4409,pass,0,0.9995524287223816
4410,"
不做作業",0,0.9995519518852234
4411,"
不做作業",0,0.9995519518852234
4412,"
不做作業",0,0.9995519518852234
4413,"
不做作業",0,0.9995519518852234
4414,"
不做作業",0,0.9995519518852234
4415,"
不做作業",0,0.9995519518852234
4416,"
不做作業",0,0.9995519518852234
4417,"
不做作業",0,0.9995519518852234
4418,"
不做作業",0,0.9995519518852234
4419,,0,0.0
4420,,0,0.0
4421,,0,0.0
4422,,0,0.0
4423,,0,0.0
4424,,0,0.0
4425,,0,0.0
4426,,0,0.0
4427,,0,0.0
4428,全部沒寫,0,0.9995518326759338
4429,全部沒寫,0,0.9995518326759338
4430,全部沒寫,0,0.9995518326759338
4431,全部沒寫,0,0.9995518326759338
4432,全部沒寫,0,0.9995518326759338
4433,全部沒寫,0,0.9995518326759338
4434,全部沒寫,0,0.9995518326759338
4435,全部沒寫,0,0.9995518326759338
4436,全部沒寫,0,0.9995518326759338
4437,,0,0.0
4438,,0,0.0
4439,,0,0.0
4440,,0,0.0
4441,,0,0.0
4442,,0,0.0
4443,,0,0.0
4444,,0,0.0
4445,,0,0.0
4446,Main.java 第 31 行，檢查對戰結果的程式碼有誤：gym.fight 的回傳值改成 Pokemon 了，不該跟Pokemon.getName 比較，永遠都會是 false,1,0.9996713399887085
4447,編譯成功,0,0.9995511174201965
4448,排版整齊,1,0.9996713399887085
4449,括號一致,0,0.9995521903038025
4450,變數命名符合標準,1,0.999671459197998
4451,類別命名符合標準,1,0.999671459197998
4452,方法命名符合標準,1,0.999671459197998
4453,是,0,0.9995524287223816
4454,註解清晰,1,0.9996713399887085
4455,,0,0.0
4456,,0,0.0
4457,,0,0.0
4458,,0,0.0
4459,,0,0.0
4460,,0,0.0
4461,,0,0.0
4462,,0,0.0
4463,,0,0.0
4464,計算結果正確,1,0.9996713399887085
4465,編譯成功,0,0.9995511174201965
4466,排版整齊,1,0.9996713399887085
4467,括號一致,0,0.9995521903038025
4468,變數命名符合標準,1,0.999671459197998
4469,類別命名符合標準,1,0.999671459197998
4470,方法命名符合標準,1,0.999671459197998
4471,是,0,0.9995524287223816
4472,註解清晰,1,0.9996713399887085
4473,,0,0.0
4474,,0,0.0
4475,,0,0.0
4476,,0,0.0
4477,,0,0.0
4478,,0,0.0
4479,,0,0.0
4480,,0,0.0
4481,,0,0.0
4482,pass,0,0.9995524287223816
4483,pass,0,0.9995524287223816
4484,pass,0,0.9995524287223816
4485,pass,0,0.9995524287223816
4486,pass,0,0.9995524287223816
4487,pass,0,0.9995524287223816
4488,pass,0,0.9995524287223816
4489,pass,0,0.9995524287223816
4490,pass,0,0.9995524287223816
4491,Should be no candy in output,1,0.9996713399887085
4492,,0,0.0
4493,,0,0.0
4494,,0,0.0
4495,,0,0.0
4496,,0,0.0
4497,,0,0.0
4498,,0,0.0
4499,,0,0.0
4500,no need output after each input,1,0.9996713399887085
4501,pass,0,0.9995524287223816
4502,pass,0,0.9995524287223816
4503,pass,0,0.9995524287223816
4504,pass,0,0.9995524287223816
4505,pass,0,0.9995524287223816
4506,pass,0,0.9995524287223816
4507,pass,0,0.9995524287223816
4508,pass,0,0.9995524287223816
4509,pass,0,0.9995524287223816
4510,pass,0,0.9995524287223816
4511,pass,0,0.9995524287223816
4512,pass,0,0.9995524287223816
4513,pass,0,0.9995524287223816
4514,pass,0,0.9995524287223816
4515,pass,0,0.9995524287223816
4516,pass,0,0.9995524287223816
4517,pass,0,0.9995524287223816
4518,什麽都沒有寫,0,0.99954754114151
4519,什麽都沒有寫,0,0.99954754114151
4520,什麽都沒有寫,0,0.99954754114151
4521,什麽都沒有寫,0,0.99954754114151
4522,什麽都沒有寫,0,0.99954754114151
4523,什麽都沒有寫,0,0.99954754114151
4524,什麽都沒有寫,0,0.99954754114151
4525,什麽都沒有寫,0,0.99954754114151
4526,什麽都沒有寫,0,0.99954754114151
4527,不用每次都印出資訊,1,0.999671459197998
4528,是,0,0.9995524287223816
4529,是,0,0.9995524287223816
4530,是,0,0.9995524287223816
4531,是,0,0.9995524287223816
4532,是,0,0.9995524287223816
4533,是,0,0.9995524287223816
4534,是,0,0.9995524287223816
4535,是,0,0.9995524287223816
4536,是,0,0.9995524287223816
4537,是,0,0.9995524287223816
4538,是,0,0.9995524287223816
4539,是,0,0.9995524287223816
4540,是,0,0.9995524287223816
4541,是,0,0.9995524287223816
4542,是,0,0.9995524287223816
4543,是,0,0.9995524287223816
4544,是,0,0.9995524287223816
4545,什麽都沒有寫,0,0.99954754114151
4546,什麽都沒有寫,0,0.99954754114151
4547,什麽都沒有寫,0,0.99954754114151
4548,什麽都沒有寫,0,0.99954754114151
4549,什麽都沒有寫,0,0.99954754114151
4550,什麽都沒有寫,0,0.99954754114151
4551,什麽都沒有寫,0,0.99954754114151
4552,什麽都沒有寫,0,0.99954754114151
4553,什麽都沒有寫,0,0.99954754114151
4554,是,0,0.9995524287223816
4555,是,0,0.9995524287223816
4556,是,0,0.9995524287223816
4557,是,0,0.9995524287223816
4558,是,0,0.9995524287223816
4559,是,0,0.9995524287223816
4560,是,0,0.9995524287223816
4561,是,0,0.9995524287223816
4562,是,0,0.9995524287223816
4563,,0,0.0
4564,,0,0.0
4565,,0,0.0
4566,,0,0.0
4567,,0,0.0
4568,,0,0.0
4569,,0,0.0
4570,,0,0.0
4571,,0,0.0
4572,,0,0.0
4573,,0,0.0
4574,,0,0.0
4575,,0,0.0
4576,,0,0.0
4577,,0,0.0
4578,,0,0.0
4579,,0,0.0
4580,,0,0.0
4581,Pass,0,0.9995524287223816
4582,Pass,0,0.9995524287223816
4583,Pass,0,0.9995524287223816
4584,Pass,0,0.9995524287223816
4585,Pass,0,0.9995524287223816
4586,Pass,0,0.9995524287223816
4587,Pass,0,0.9995524287223816
4588,Pass,0,0.9995524287223816
4589,Pass,0,0.9995524287223816
4590,PokemonCount 計算錯誤,1,0.9996713399887085
4591,是,0,0.9995524287223816
4592,是,0,0.9995524287223816
4593,是,0,0.9995524287223816
4594,是,0,0.9995524287223816
4595,是,0,0.9995524287223816
4596,是,0,0.9995524287223816
4597,是,0,0.9995524287223816
4598,沒有註解,1,0.999671459197998
4599,沒寫,0,0.999552309513092
4600,沒寫,0,0.999552309513092
4601,沒寫,0,0.999552309513092
4602,沒寫,0,0.999552309513092
4603,沒寫,0,0.999552309513092
4604,沒寫,0,0.999552309513092
4605,沒寫,0,0.999552309513092
4606,沒寫,0,0.999552309513092
4607,沒寫,0,0.999552309513092
4608,是,0,0.9995524287223816
4609,是,0,0.9995524287223816
4610,是,0,0.9995524287223816
4611,是,0,0.9995524287223816
4612,是,0,0.9995524287223816
4613,是,0,0.9995524287223816
4614,是,0,0.9995524287223816
4615,是,0,0.9995524287223816
4616,是,0,0.9995524287223816
4617,是,0,0.9995524287223816
4618,是,0,0.9995524287223816
4619,是,0,0.9995524287223816
4620,是,0,0.9995524287223816
4621,是,0,0.9995524287223816
4622,是,0,0.9995524287223816
4623,是,0,0.9995524287223816
4624,是,0,0.9995524287223816
4625,是,0,0.9995524287223816
4626,No,0,0.9995524287223816
4627,No,0,0.9995524287223816
4628,No,0,0.9995524287223816
4629,No,0,0.9995524287223816
4630,No,0,0.9995524287223816
4631,No,0,0.9995524287223816
4632,No,0,0.9995524287223816
4633,No,0,0.9995524287223816
4634,No,0,0.9995524287223816
4635,沒寫,0,0.999552309513092
4636,無,0,0.9995521903038025
4637,無,0,0.9995521903038025
4638,無,0,0.9995521903038025
4639,無,0,0.9995521903038025
4640,無,0,0.9995521903038025
4641,無,0,0.9995521903038025
4642,無,0,0.9995521903038025
4643,無,0,0.9995521903038025
4644,,0,0.0
4645,,0,0.0
4646,,0,0.0
4647,,0,0.0
4648,,0,0.0
4649,,0,0.0
4650,,0,0.0
4651,,0,0.0
4652,,0,0.0
4653,,0,0.0
4654,,0,0.0
4655,,0,0.0
4656,,0,0.0
4657,,0,0.0
4658,,0,0.0
4659,,0,0.0
4660,,0,0.0
4661,,0,0.0
4662,多了Enter the Gym name:,1,0.999671459197998
4663,,0,0.0
4664,,0,0.0
4665,,0,0.0
4666,,0,0.0
4667,,0,0.0
4668,,0,0.0
4669,,0,0.0
4670,,0,0.0
4671,No,0,0.9995524287223816
4672,No,0,0.9995524287223816
4673,No,0,0.9995524287223816
4674,No,0,0.9995524287223816
4675,No,0,0.9995524287223816
4676,No,0,0.9995524287223816
4677,No,0,0.9995524287223816
4678,No,0,0.9995524287223816
4679,No,0,0.9995524287223816
4680,No,0,0.9995524287223816
4681,No,0,0.9995524287223816
4682,No,0,0.9995524287223816
4683,No,0,0.9995524287223816
4684,No,0,0.9995524287223816
4685,No,0,0.9995524287223816
4686,No,0,0.9995524287223816
4687,No,0,0.9995524287223816
4688,No,0,0.9995524287223816
4689,Checkstyle 檢查程式碼風格沒有符合Java Style Guide規範,1,0.999671459197998
4690,Pass,0,0.9995524287223816
4691,Pass,0,0.9995524287223816
4692,Pass,0,0.9995524287223816
4693,Pass,0,0.9995524287223816
4694,Pass,0,0.9995524287223816
4695,Pass,0,0.9995524287223816
4696,Pass,0,0.9995524287223816
4697,Pass,0,0.9995524287223816
4698,No,0,0.9995524287223816
4699,No,0,0.9995524287223816
4700,No,0,0.9995524287223816
4701,No,0,0.9995524287223816
4702,No,0,0.9995524287223816
4703,No,0,0.9995524287223816
4704,No,0,0.9995524287223816
4705,No,0,0.9995524287223816
4706,No,0,0.9995524287223816
4707,No,0,0.9995524287223816
4708,No,0,0.9995524287223816
4709,No,0,0.9995524287223816
4710,No,0,0.9995524287223816
4711,No,0,0.9995524287223816
4712,No,0,0.9995524287223816
4713,No,0,0.9995524287223816
4714,No,0,0.9995524287223816
4715,No,0,0.9995524287223816
4716,No,0,0.9995524287223816
4717,No,0,0.9995524287223816
4718,No,0,0.9995524287223816
4719,No,0,0.9995524287223816
4720,No,0,0.9995524287223816
4721,No,0,0.9995524287223816
4722,No,0,0.9995524287223816
4723,No,0,0.9995524287223816
4724,No,0,0.9995524287223816
4725,No,0,0.9995524287223816
4726,No,0,0.9995524287223816
4727,No,0,0.9995524287223816
4728,No,0,0.9995524287223816
4729,No,0,0.9995524287223816
4730,No,0,0.9995524287223816
4731,No,0,0.9995524287223816
4732,No,0,0.9995524287223816
4733,No,0,0.9995524287223816
4734,pass,0,0.9995524287223816
4735,pass,0,0.9995524287223816
4736,pass,0,0.9995524287223816
4737,pass,0,0.9995524287223816
4738,pass,0,0.9995524287223816
4739,pass,0,0.9995524287223816
4740,pass,0,0.9995524287223816
4741,pass,0,0.9995524287223816
4742,沒有註解,1,0.999671459197998
4743,符合題目要求,1,0.999671459197998
4744,是,0,0.9995524287223816
4745,是,0,0.9995524287223816
4746,是,0,0.9995524287223816
4747,是,0,0.9995524287223816
4748,是,0,0.9995524287223816
4749,是,0,0.9995524287223816
4750,是,0,0.9995524287223816
4751,是,0,0.9995524287223816
4752,,0,0.0
4753,,0,0.0
4754,,0,0.0
4755,,0,0.0
4756,,0,0.0
4757,,0,0.0
4758,,0,0.0
4759,,0,0.0
4760,無註解,1,0.9996713399887085
4761,- 在每次對戰後，只需要根據獲勝的寶可夢更新上一隻獲勝的寶可夢，不需要輸- 當使用者輸入 `exit` 時，退出遊戲，才印出最後勝利的寶可夢名稱、屬性、等級與總共創建的寶可夢數量。-  Checkstyle 檢查程式碼風格沒有符合Java Style Guide規範,1,0.999671459197998
4762,Pass,0,0.9995524287223816
4763,Pass,0,0.9995524287223816
4764,Pass,0,0.9995524287223816
4765,Pass,0,0.9995524287223816
4766,Pass,0,0.9995524287223816
4767,Pass,0,0.9995524287223816
4768,Pass,0,0.9995524287223816
4769,Pass,0,0.9995524287223816
4770, Checkstyle 檢查程式碼風格沒有符合Java Style Guide規範,1,0.999671459197998
4771,Pass,0,0.9995524287223816
4772,Pass,0,0.9995524287223816
4773,Pass,0,0.9995524287223816
4774,Pass,0,0.9995524287223816
4775,Pass,0,0.9995524287223816
4776,Pass,0,0.9995524287223816
4777,Pass,0,0.9995524287223816
4778,Pass,0,0.9995524287223816
4779,是,0,0.9995524287223816
4780,是,0,0.9995524287223816
4781,是,0,0.9995524287223816
4782,是,0,0.9995524287223816
4783,是,0,0.9995524287223816
4784,是,0,0.9995524287223816
4785,是,0,0.9995524287223816
4786,是,0,0.9995524287223816
4787,是,0,0.9995524287223816
4788,不需要輸出candy和gym,1,0.9996713399887085
4789,pass,0,0.9995524287223816
4790,pass,0,0.9995524287223816
4791,pass,0,0.9995524287223816
4792,pass,0,0.9995524287223816
4793,pass,0,0.9995524287223816
4794,pass,0,0.9995524287223816
4795,pass,0,0.9995524287223816
4796,pass,0,0.9995524287223816
4797,無程式碼,1,0.9996713399887085
4798,無程式碼,1,0.9996713399887085
4799,無程式碼,1,0.9996713399887085
4800,無程式碼,1,0.9996713399887085
4801,無程式碼,1,0.9996713399887085
4802,無程式碼,1,0.9996713399887085
4803,無程式碼,1,0.9996713399887085
4804,無程式碼,1,0.9996713399887085
4805,無程式碼,1,0.9996713399887085
4806,pass,0,0.9995524287223816
4807,pass,0,0.9995524287223816
4808,pass,0,0.9995524287223816
4809,pass,0,0.9995524287223816
4810,pass,0,0.9995524287223816
4811,pass,0,0.9995524287223816
4812,pass,0,0.9995524287223816
4813,pass,0,0.9995524287223816
4814,pass,0,0.9995524287223816
4815,只需輸出獲勝者,1,0.999671459197998
4816,Pass,0,0.9995524287223816
4817,Pass,0,0.9995524287223816
4818,Pass,0,0.9995524287223816
4819,Pass,0,0.9995524287223816
4820,Pass,0,0.9995524287223816
4821,Pass,0,0.9995524287223816
4822,Pass,0,0.9995524287223816
4823,Pass,0,0.9995524287223816
4824,,0,0.0
4825,,0,0.0
4826,,0,0.0
4827,,0,0.0
4828,,0,0.0
4829,,0,0.0
4830,,0,0.0
4831,,0,0.0
4832,,0,0.0
4833,,0,0.0
4834,,0,0.0
4835,,0,0.0
4836,,0,0.0
4837,,0,0.0
4838,,0,0.0
4839,,0,0.0
4840,,0,0.0
4841,,0,0.0
4842,pass,0,0.9995524287223816
4843,pass,0,0.9995524287223816
4844,pass,0,0.9995524287223816
4845,pass,0,0.9995524287223816
4846,pass,0,0.9995524287223816
4847,pass,0,0.9995524287223816
4848,pass,0,0.9995524287223816
4849,pass,0,0.9995524287223816
4850,pass,0,0.9995524287223816
4851,pass,0,0.9995524287223816
4852,pass,0,0.9995524287223816
4853,pass,0,0.9995524287223816
4854,pass,0,0.9995524287223816
4855,pass,0,0.9995524287223816
4856,pass,0,0.9995524287223816
4857,pass,0,0.9995524287223816
4858,pass,0,0.9995524287223816
4859,pass,0,0.9995524287223816
4860,pass,0,0.9995524287223816
4861,pass,0,0.9995524287223816
4862,pass,0,0.9995524287223816
4863,pass,0,0.9995524287223816
4864,pass,0,0.9995524287223816
4865,pass,0,0.9995524287223816
4866,pass,0,0.9995524287223816
4867,pass,0,0.9995524287223816
4868,pass,0,0.9995524287223816
4869,沒有寫,0,0.9995514750480652
4870,PASS,0,0.9995524287223816
4871,PASS,0,0.9995524287223816
4872,PASS,0,0.9995524287223816
4873,沒有變數,1,0.9996713399887085
4874,沒有Class,0,0.6817827224731445
4875,否,0,0.999552309513092
4876,PASS,0,0.9995524287223816
4877,沒有註解,1,0.999671459197998
4878,PASS,0,0.9995524287223816
4879,PASS,0,0.9995524287223816
4880,PASS,0,0.9995524287223816
4881,PASS,0,0.9995524287223816
4882,PASS,0,0.9995524287223816
4883,PASS,0,0.9995524287223816
4884,PASS,0,0.9995524287223816
4885,PASS,0,0.9995524287223816
4886,PASS,0,0.9995524287223816
4887,PASS,0,0.9995524287223816
4888,PASS,0,0.9995524287223816
4889,PASS,0,0.9995524287223816
4890,PASS,0,0.9995524287223816
4891,PASS,0,0.9995524287223816
4892,PASS,0,0.9995524287223816
4893,PASS,0,0.9995524287223816
4894,PASS,0,0.9995524287223816
4895,PASS,0,0.9995524287223816
4896,"在Gym類別中，fight()方法要回傳勝者的副本""""",1,0.999671459197998
4897,,0,0.0
4898,,0,0.0
4899,,0,0.0
4900,,0,0.0
4901,,0,0.0
4902,,0,0.0
4903,,0,0.0
4904,,0,0.0
4905,"沒輸入，輸入1個Pokemon時沒問題，但是從輸入2個Pokemon開始，Pokemon Count顯示結果不對( [2個Pokemon輸出 count : 3], [3個Pokemon輸出 count: 5] [4個Pokemon輸出 count: 7] )",1,0.999671459197998
4906,,0,0.0
4907,,0,0.0
4908,,0,0.0
4909,,0,0.0
4910,,0,0.0
4911,,0,0.0
4912,,0,0.0
4913,,0,0.0
4914,跟題目要求符合，很棒~！,1,0.9996713399887085
4915,,0,0.0
4916,,0,0.0
4917,,0,0.0
4918,,0,0.0
4919,,0,0.0
4920,,0,0.0
4921,,0,0.0
4922,,0,0.0
4923,Yes,0,0.9995524287223816
4924,Yes,0,0.9995524287223816
4925,Yes,0,0.9995524287223816
4926,Yes,0,0.9995524287223816
4927,Yes ,0,0.9995524287223816
4928,Yes ,0,0.9995524287223816
4929,Yes,0,0.9995524287223816
4930,Yes,0,0.9995524287223816
4931,Yes ,0,0.9995524287223816
4932,empty,0,0.9995521903038025
4933,empty,0,0.9995521903038025
4934,empty,0,0.9995521903038025
4935,empty,0,0.9995521903038025
4936,empty,0,0.9995521903038025
4937,empty,0,0.9995521903038025
4938,empty,0,0.9995521903038025
4939,empty,0,0.9995521903038025
4940,empty,0,0.9995521903038025
4941,:D,0,0.9995524287223816
4942,:D,0,0.9995524287223816
4943,:D,0,0.9995524287223816
4944,:D ,0,0.9995524287223816
4945,:D,0,0.9995524287223816
4946,:D ,0,0.9995524287223816
4947,:D,0,0.9995524287223816
4948,:D,0,0.9995524287223816
4949,:D,0,0.9995524287223816
4950,符合題目要求,1,0.999671459197998
4951,可編譯成功 ,1,0.9996713399887085
4952,排版整齊,1,0.9996713399887085
4953,括號一致,0,0.9995521903038025
4954,符合,0,0.9995524287223816
4955,符合,0,0.9995524287223816
4956,符合,0,0.9995524287223816
4957,符合,0,0.9995524287223816
4958,有註解說明,1,0.999671459197998
4959,符合題目要求,1,0.999671459197998
4960,可編譯成功,1,0.9996713399887085
4961,排版整齊,1,0.9996713399887085
4962,括號一致,0,0.9995521903038025
4963,符合,0,0.9995524287223816
4964,符合,0,0.9995524287223816
4965,符合,0,0.9995524287223816
4966,符合,0,0.9995524287223816
4967,有註解說明,1,0.999671459197998
4968,符合題目要求,1,0.999671459197998
4969,可編譯成功,1,0.9996713399887085
4970,排版整齊,1,0.9996713399887085
4971,括號一致,0,0.9995521903038025
4972,符合,0,0.9995524287223816
4973,符合,0,0.9995524287223816
4974,符合,0,0.9995524287223816
4975,符合,0,0.9995524287223816
4976,有註解說明,1,0.999671459197998
4977,"(還有levelUp()的要求，依照要求輸出，在建構完成後輸出)你只輸出了最後的贏家,可是剛建構的pokemon輸出沒有完成",1,0.9996713399887085
4978,,0,0.0
4979,,0,0.0
4980,,0,0.0
4981,,0,0.0
4982,,0,0.0
4983,,0,0.0
4984,,0,0.0
4985,沒有註解,1,0.999671459197998
4986,輸入少了這個Enter the name of the Gym:輸出要長這樣Name: BlazeType: FireLevel: 8Candy：4Class Name: CharizardPokemon count: 3,1,0.9996713399887085
4987,pass,0,0.9995524287223816
4988,pass,0,0.9995524287223816
4989,pass,0,0.9995524287223816
4990,pass,0,0.9995524287223816
4991,pass,0,0.9995524287223816
4992,pass,0,0.9995524287223816
4993,pass,0,0.9995524287223816
4994,pass,0,0.9995524287223816
4995,Name: BlazeType: FireLevel: 8Candy：Class Name: CharizardPokemon count: 3這個是範例輸出Name:jjType:WaterLevel:2candies:2Psyduck1這個是你的輸出,1,0.9996713399887085
4996,,0,0.0
4997,,0,0.0
4998,,0,0.0
4999,,0,0.0
5000,,0,0.0
5001,,0,0.0
5002,,0,0.0
5003,,0,0.0
5004,,0,0.0
5005,,0,0.0
5006,,0,0.0
5007,,0,0.0
5008,,0,0.0
5009,,0,0.0
5010,,0,0.0
5011,,0,0.0
5012,,0,0.0
5013,是,0,0.9995524287223816
5014,是,0,0.9995524287223816
5015,是,0,0.9995524287223816
5016,是,0,0.9995524287223816
5017,是,0,0.9995524287223816
5018,是,0,0.9995524287223816
5019,是,0,0.9995524287223816
5020,是,0,0.9995524287223816
5021,是,0,0.9995524287223816
5022,未依照題目印出,1,0.999671459197998
5023,well,0,0.9995524287223816
5024,well,0,0.9995524287223816
5025,good,0,0.9995524287223816
5026,good,0,0.9995524287223816
5027,good,0,0.9995524287223816
5028,well,0,0.9995524287223816
5029,well,0,0.9995524287223816
5030,well,0,0.9995524287223816
5031,沒看到東西,0,0.7802563905715942
5032,沒看到東西,0,0.7802563905715942
5033,沒看到東西,0,0.7802563905715942
5034,沒看到東西,0,0.7802563905715942
5035,沒看到東西,0,0.7802563905715942
5036,沒看到東西,0,0.7802563905715942
5037,沒看到東西,0,0.7802563905715942
5038,沒看到東西,0,0.7802563905715942
5039,沒看到東西,0,0.7802563905715942
5040,沒有使用package,1,0.9996708631515503
5041,package未設立，無法執行,1,0.9996713399887085
5042,good,0,0.9995524287223816
5043,well,0,0.9995524287223816
5044,well,0,0.9995524287223816
5045,good,0,0.9995524287223816
5046,well,0,0.9995524287223816
5047,good,0,0.9995524287223816
5048,well,0,0.9995524287223816
5049,import fcu.oop 未寫完成,1,0.9996713399887085
5050,pokemon並沒有import無法執行,1,0.999671459197998
5051,well,0,0.9995524287223816
5052,good,0,0.9995524287223816
5053,well,0,0.9995524287223816
5054,well,0,0.9995524287223816
5055,well,0,0.9995524287223816
5056,good,0,0.9995524287223816
5057,沒有註解,1,0.999671459197998
5058,是,0,0.9995524287223816
5059,是,0,0.9995524287223816
5060,是,0,0.9995524287223816
5061,是,0,0.9995524287223816
5062,是,0,0.9995524287223816
5063,是,0,0.9995524287223816
5064,是,0,0.9995524287223816
5065,是,0,0.9995524287223816
5066,是,0,0.9995524287223816
5067,符合,0,0.9995524287223816
5068,成功 ,0,0.9995524287223816
5069,整齊,0,0.9995524287223816
5070,一致,0,0.9995524287223816
5071,符合,0,0.9995524287223816
5072,符合,0,0.9995524287223816
5073,符合,0,0.9995524287223816
5074,符合,0,0.9995524287223816
5075,無註解,1,0.9996713399887085
5076,符合,0,0.9995524287223816
5077,成功,0,0.9995524287223816
5078,整齊,0,0.9995524287223816
5079,一致,0,0.9995524287223816
5080,符合,0,0.9995524287223816
5081,符合,0,0.9995524287223816
5082,符合,0,0.9995524287223816
5083,符合,0,0.9995524287223816
5084,無註解,1,0.9996713399887085
5085,糖果的部分因為使用if迴圈，只執行了一次。但題目沒說要執行幾次，應該是可以的。,1,0.9996713399887085
5086,成功,0,0.9995524287223816
5087,整齊,0,0.9995524287223816
5088,一致,0,0.9995524287223816
5089,符合,0,0.9995524287223816
5090,符合,0,0.9995524287223816
5091,符合,0,0.9995524287223816
5092,符合,0,0.9995524287223816
5093,無註解,1,0.9996713399887085
5094,完全沒寫,0,0.9995519518852234
5095,完全沒寫,0,0.9995519518852234
5096,完全沒寫,0,0.9995519518852234
5097,完全沒寫,0,0.9995519518852234
5098,完全沒寫,0,0.9995519518852234
5099,完全沒寫,0,0.9995519518852234
5100,完全沒寫,0,0.9995519518852234
5101,完全沒寫,0,0.9995519518852234
5102,完全沒寫,0,0.9995519518852234
5103,完全沒寫,0,0.9995519518852234
5104,完全沒寫,0,0.9995519518852234
5105,完全沒寫,0,0.9995519518852234
5106,完全沒寫,0,0.9995519518852234
5107,完全沒寫,0,0.9995519518852234
5108,完全沒寫,0,0.9995519518852234
5109,完全沒寫,0,0.9995519518852234
5110,完全沒寫,0,0.9995519518852234
5111,完全沒寫,0,0.9995519518852234
5112,不能跑,0,0.9995518326759338
5113,不能跑,0,0.9995518326759338
5114,,0,0.0
5115,,0,0.0
5116,,0,0.0
5117,,0,0.0
5118,,0,0.0
5119,,0,0.0
5120,,0,0.0
5121,,0,0.0
5122,,0,0.0
5123,checkstyle,0,0.9995520710945129
5124,,0,0.0
5125,,0,0.0
5126,,0,0.0
5127,,0,0.0
5128,,0,0.0
5129,,0,0.0
5130,什麽都沒寫,0,0.9995518326759338
5131,什麽都沒寫,0,0.9995518326759338
5132,什麽都沒寫,0,0.9995518326759338
5133,什麽都沒寫,0,0.9995518326759338
5134,什麽都沒寫,0,0.9995518326759338
5135,什麽都沒寫,0,0.9995518326759338
5136,什麽都沒寫,0,0.9995518326759338
5137,什麽都沒寫,0,0.9995518326759338
5138,什麽都沒寫,0,0.9995518326759338
5139,,0,0.0
5140,,0,0.0
5141,,0,0.0
5142,,0,0.0
5143,,0,0.0
5144,,0,0.0
5145,,0,0.0
5146,,0,0.0
5147,,0,0.0
5148,,0,0.0
5149,,0,0.0
5150,,0,0.0
5151,,0,0.0
5152,,0,0.0
5153,,0,0.0
5154,,0,0.0
5155,,0,0.0
5156,,0,0.0
5157,,0,0.0
5158,,0,0.0
5159,,0,0.0
5160,,0,0.0
5161,,0,0.0
5162,,0,0.0
5163,,0,0.0
5164,,0,0.0
5165,沒有,0,0.9995521903038025
5166,pass,0,0.9995524287223816
5167,pass,0,0.9995524287223816
5168,pass,0,0.9995524287223816
5169,pass,0,0.9995524287223816
5170,pass,0,0.9995524287223816
5171,pass,0,0.9995524287223816
5172,pass,0,0.9995524287223816
5173,pass,0,0.9995524287223816
5174,pass,0,0.9995524287223816
5175,pass,0,0.9995524287223816
5176,pass,0,0.9995524287223816
5177,pass,0,0.9995524287223816
5178,pass,0,0.9995524287223816
5179,pass,0,0.9995524287223816
5180,pass,0,0.9995524287223816
5181,pass,0,0.9995524287223816
5182,pass,0,0.9995524287223816
5183,pass,0,0.9995524287223816
5184,failed,0,0.999552309513092
5185,failed,0,0.999552309513092
5186,failed,0,0.999552309513092
5187,failed,0,0.999552309513092
5188,failed,0,0.999552309513092
5189,failed,0,0.999552309513092
5190,failed,0,0.999552309513092
5191,failed,0,0.999552309513092
5192,failed,0,0.999552309513092
5193,輸出錯誤,1,0.9996713399887085
5194,pass,0,0.9995524287223816
